,content,ans
327,스프레이가 미스트느낌이아니고 얼굴때리는 느낌의 분사력이라 아쉽네요,1
328,로션 바르기전에 쏵 쓰면 좋아요,1
329,너무 순하고 몇년째 사용중이요,1
330,일본 제품이라서 그런데 좋아요,1
331,추천받아 사용했는데 괜찮네요,1
332,쿠폰사용하여 너무 잘샀어요,1
333,이거 진짜 인생템입니다 강추,1
334,행사기간에 할인해서 샀어요,1
335,일본제품만 아님 100점입니다,1
336,미스트 대용으로도 좋아요,1
337,스킨은 이거 몇년째 씀,1
338,싸고 빠른배송 좋아요.,1
339,좋아요 잘쓰고 있어요,1
340,피부에 너무 좋아요,1
341,항상쓰던거예요. 배송적당하고 괜찮네요~ 미스트처럼 뿌려서사용해서 대용량이라 좋아요,1
342,"재구매해서 계속 사용하는 제품이에요.
가성비 갑이에요~",1
343,온몸전체사용해요 그래서자주구매해요 자극없고 냄새없고 보습은끝내줘요 얼굴당기면발라주면금새좋아요 가격좋고 보습좋고 자극없고 너무좋아요. 단지일본꺼라서 쬐끔그래요 쟁겨두고쓰고있어요 ~~~,1
344,항상쓰는거 ㄹㅎㅎ 이것만 씀,1
345,늘쓰던 제품이예요 몇년째 그냥 고민없이 최저가 검색해서 쓰고있어요,1
346,항상 쓰던 제품입니다. 가볍고 가성비도 좋아서 만족하고 있어요 ㅎㅎ,1
347,끈적임없이 건조하여서 몸에도 바르는데 촉촉하고 괜찮은것같아요,1
348,"원래 쓰던 제품인데,
인터넷으로 시키려고 찾아보다가 주문했어요",1
349,세안후 바로 사용하는데 진짜 좋아요. 욕실에 두고 쓰고있어요,1
350,원래 m>사용하던 제품을 더 저렴하게 구매해서 너무 만족합니다,1
351,자극적이지 않고 순해서 몇년째 하또무기만 사용중,1
352,"딸아이와 나눠쓸려고 샀습니다

싸게 잘 산거 같아요",1
353,시중보다 저렴하게 구입할수 있어 좋아여 나,1
354,솔직히 그냥 얼굴 닦아내기 딱 좋아요!,1
355,대용량이고 수분기도 많아서 촉촉해요,1
356,평소 쓰던 제품 자렴하게 쟁여놨어요,1
357,넉넉히 주문했네요. 잘 쓰겠습니다.,1
358,좋은 상품 저렴하게 잘 구입했어요,1
359,와이프가 쓰던 건데 괜찮습니다.,1
360,포장 잘 해 주셔서 감사합니다,1
361,저렴하게 오래 잘 쓰고 있어요,1
362,순해서 민감한 피부에 좋아요,1
363,좋아요 한상 스캔팩으로 써요,1
364,닦토용으로쓰기 딱 좋아요.,1
365,잘사용하고있어요 좋네요,1
366,용량 깡패네요. 잘쓸께요,1
367,늘 잘쓰고있씁니다 ㅎㅎ,1
368,항상 만족하고 있습니다,1
369,자극없고 깔끔합니다.,1
370,좋아요 마음에 들어요,1
371,온몸에바르면 촉촉함,1
372,너무 너무 마음에 들어요,1
373,"굿굿굿 아주좋아요

매번 쓰고있어요",1
374,두말하면 입아픔 용량최고 가격최고,1
375,"늘 쓰는 상품
저렴하게 구매해서 너무 좋아요
사은품까지 감사드려요:)",1
376,"뷰티 크리에이터분들이 사용하는걸 보고 구매하게 됐어요
가격도 착하고 용량도 커서 좋은제품 오래 사용하렵니다",1
377,순하고 제 피부랑 저랑 잘 맞아요! 다음에 또 쓸 예정이에요!!!,1
378,아직 사용전이에요 추천받아 삿어요 괜찮으면 자주문 할게용,1
379,예전에도 사용해밨는데 가성비 갑이죠..수분보충 짱예요,1
380,부담없이 많이 사용해도 되고 순해서 더더욱 좋아요!!!,1
381,제가 쓸건 아니라..물건은 잘 받았습니다.많이 파세요,1
382,재재재구매입니다!ㅎㅎ,1
383,"벌써 4통째 주문입니다.
항상 세안하자마자 스킨토너로 사용중입니다.
웬지 피부가 맑아지는 느낌이예요.",1
384,쓰던거라 샀습니다 촉촉하고 좋아요,1
385,대용량. 촉촉하게 잘 쓰고있습니다.,1
386,촉촉하게 잘 스며드네요 민감성피부인 딸것까지 구매했는데 좋다고 하네요,1
387,진짜 리얼 이것만큼 좋은건없음,1
388,늘 쓰는상품인데 싸게 잘샀어요,1
389,쓰던거고 막써도 부담 없어요,1
390,아무 트러블도 없고 좋아요,1
391,너무순하요 냄새도 없고 ㅎ,1
392,날씨가 얼마나 추운지 스킨이 얼어서 왔네요.배송도 늦구요!뚜껑을 열었더니 얼어서 막 넘치네요.,1
393,"아직 사용전이라 정확한 평이어렵네요.

빠른 배송 감사합니다.",1
394,처음 써보는 하또무기 스킨. 상품평이 좋길래 구매했네요. 가격대비 용량이 넉넉하네요. 닦아내는 토너로 쓰기 괜찮을 듯 합니다.,1
395,전부터 쓰던거라 별 생각 없이 시켰는데 스프레이가 없어서 넘 당황.. 딱 본품만 오네요 제가 제대로 확인을 안 해서 그렇겠죠ㅠ 스프레이 주는데서 사는거 추천... 제품은 좋아요,1
396,자극적이지 않고 향도 없어요. 스킨팩으로 잘 사용하고 있습니다^^,1
397,하또무기는 진짜 5병은 비운 제품이라 믿고 최저가로 구매했네용,1
398,가성비가 매우 좋습니다.일본에서는 이제 출시가 안된닷하네요,1
399,순해서 좋아요!! 대용량이라 마음껏 쓸 수 있어서 좋습니다.,1
400,1년 넘게 꾸준히 쓰고 있는데 자극이 없고 순한 편이예요!!,1
401,샤워후에 바로 몸에뿌려주니 편하고 좋아요^^,1
402,양많고 좋아서 이번에 한번더 구매해용,1
403,원래 쓰던 제품이라 재구매한거였어요~,1
404,꾸준히 구매해서 사용하고 있어요~~~,1
405,가성비 짱 스킨이에요 이것만 씁니다,1
406,항상 자주쓰고있습니다 감사해요,1
407,배송도 상품도 다 만족합니다,1
408,순한거같아요ㅎㅎ잘쓸게요,1
409,항상 잘 사용하고 이ㅆ어요,1
410,항강 잘 사용하고 있습니다,1
411,늘 쓰던거라 주문 했어요.,1
412,남편이 이것만씁니다ㅎ,1
413,잘사용하고있습니다.,1
414,배송빠르고 좋아요!,1
415,막 쓰기 좋아여ㅋㅋ,1
416,아무리 유명한 스킨이어도 피부에 안맞아서 한번쓰고 바눔 환불만 수차례 하다가 할게돼서 써봤는데 한통 다비워가서 새로 주문 했습니다ㅎㅎ 용량도 많고 가격도 착하고 거기다가 무료배송이라는 장점까지!! 또 다 써가면 재구매 할거에요!! 이건 제 인생스킨ㅎㅎ,1
417,최애스킨입니다. !,1
418,그냥 물 제형이라서 여러번 닦토하면 아플 수도 있어요ㅠ 무슨 제품력을 기대하고 썼다기보다 2차 세안용? 결 정리용? 그 용도로 샀어요. 건조하면 가끔 뿌리기도 하고요. 근데 가장 큰 장점은 짐승 용량이라는겁니다.,1
419,순하고 노즐이 있어서 사용하기 편하고 양 많아 좋습니다,1
420,"재구매해서 사용하고 있는
가성비갑인 제품이에요.
휴대용용기에 담아서
미스트처럼 사용하고 있어요.
잘 쓰고 있어요~~",1
421,원래 쓰던 제품이에요 촉촉하니 산뜻해서 여름에쓰기좋아요 용량도 커서 닦아내기용 스킨으로 오래쓰고있어요 좋네요,1
422,예전부터 사용했던 토너인데 이번에 천원가량 할인중이라 구매했어요 ㅎㅎ 물 같은 제형으로 데일리로 쓰기 좋아요,1
423,"없으면 안되는토너입니다!!
일본에 가면 꼭 많이 사오는데 이제 일본에 못 가니까 여기서 구매했습니다.
양도 많아서 얼굴도 등에도 막 바릅니다!
예민한편인데 이거는 저한테 정말 잘 맞아요.
잘 쓰겠습니다 ~~~!",1
424,제조일자 1년도 더 넘을 걸 보내주네요. 유통기한은 넉넉히 인쇄를 해서 붙이고... 상술이 참 좋아...,1
425,처음 구매 하는 상품입니다. 많은 사람들이 사용하기에 구매 해 봅니다. 가격착하고 배송도 나름 빠르네요,1
426,"세안하고 닦토할때 쓰고 부담없는 가격이라 여러번 닦고 흡수시키고 있습니다.
순하고 인공향을 넣지않아서 사용하고 있어요",1
427,항상 쓰던겁니다. 싸게 잘 샀습니다.,1
428,지성피부라 사계절 이 제품만 사용중이에요 무겁지 않고 너무 좋습니다...,1
429,두개 잘 왓어요ㅎㅎ 닦토는 이게 짱이에요 몇년째 사용중입니다 잘쓸게욜,1
430,"----한달리뷰-----

만족 💕
스킨팩으로 쓰기 좋아요
대용량에다가
촉촉~~~~",1
431,"예전에 쓰던건데 트레이더스에 없어서 끊었다가 다시 구매요.
순하고 촉촉하고 양이 많아서 좋아요.",1
432,양이 많고 촉촉해서 자주 사용해요. 좋아요. 트러블 없어요.,1
433,"저렴하게 잘 샀습니다
유통기한도 내년까지라 넉넉해요",1
434,전광훈 개.시새.끼 주옥순 개.시년 잡아죽이고 싶다,1
435,조아요 근데 일본꺼라 양심이 쫌 찔려요,1
436,빠른 배송을 감사합니다. 늘 사용하는 애용품입니다~^^,1
437,원래 쓰던 거라 좋아용 싸게 잘 샀습니다,1
438,매번쓰던거 닦아쓰는 토너로 좋아요,1
439,매우 만족합니다 깔끔해서 좋아요,1
440,저렴해서 세안 후 막 쓰기 좋아요,1
441,재구매하는거에요 가성비 최고..!,1
442,쓰던제품입니다저렴히 잘샀어요,1
443,저한테 젤 맞는 스킨인것같아요,1
444,"매번쓰던거에요
용랑크고좋아요",1
445,빠르게 파손 없이 잘 받았어요.,1
446,5통째 쓰는 닦토 최고봉 개순함,1
447,막쓰기에 좋아요 가성비조ㅗ음,1
448,매번 사용해요 순하고 좋아요,1
449,늘 사용하던거라..좋습니다,1
450,순하고 양이 많아서 좋아요,1
451,아주 대용량 편하겠브니다,1
452,늘 사용하는 제품입니다,1
453,"매일 사용하는 제품.
미니젤도 주셔서 좋네여~
화장품 잘못쓰면 뒤집어지는데
순해서 좋아요
끊적이지도 않고",1
454,너무좋아요 대용량이구 촉촉하구 다른것보다좋아요,1
455,"잘받았습니다
잘사용합니다",1
456,하또무기는 항상 사용하던 제품이다보니 이제품만 찾게 되요~!! 용량도 대용량에 피부효과도 좋고 유효기간도 길어서 좋아요!!,1
457,"평소에도 쓰는건데 만족스럽게 배송와서 좋네요.
펌프는 이전에 사용하던거 옮겨서 사용했어요",1
458,"늘쓰던거라 믿고 구매합ㄴ다
자극적이지않고 좋아요",1
459,몇 년째 쓰고 있는지 모르겠네요 좋은 제품입니다,1
460,"가격대비좋아요

넉넉하니 여름에 잘사용할께요",1
461,스킨팩하기 좋아서 계속 재구매하는 템 ㅎㅎ,1
462,써본 상품 인터넷에서 더싸게사서 좋아요,1
463,일본 제품이라서 그렇지 싸고 좋아요,1
464,매번 쓰던거라 또 구매했습니다 ㅎ,1
465,최저가로 쿠폰써서 넘넘 저렴하게 샀어요. 감사합니다^^ 원래 구매하던 제품이라서 또 구매합니다. 양도 많아서 얼굴 닦아내는 용도로 팍팍 쓰고 있습니다. 원래 가성비도 좋은데 더 좋은 가격으로 구매하게 되어서 넘 좋아요. 수고하세요.,1
466,그냥 무난하게 사용하기 좋아요!!,1
467,항상 구매해서 쓰는 제품입니다. 저렴하게 구매했고 배송도 빨라서 좋네요^^,1
468,원래쓰던거라 계속 사게되네요,1
469,대용량이라 오래쓰고 좋네요,1
470,배송빠르고 쓰기 간편해요,1
471,다른데보다 싸게 잘샀어요,1
472,잘쓰고잇어요원래쓰던거,1
473,피부결 정돈에 좋아요^^,0
474,촉촉하고 보습이 좋아요 살이 보들보들하고 건조해지면 가려운데 바르면 안가려워서 몸에도 바로고 있어요~,1
475,배송도 빠르고 좋네요,1
476,"체험판으로 구입해봤는데 좋아서 다 쓰고 구입예정

촉촉해요",1
477,일본제품이지만 어쩔수 없이 쓰지만 좋아요 아니 괜춘해여,1
478,몇 통째 무난하게 쭉 쓰고 있다. 이거 쓰고 더 나는경우는 없었다.,1
479,늘 쓰던 제품입니다. 가성비 좋고 세안하고 바로 스프레이 통에 담아 뿌려서 얼굴에 톡톡 흡수시켜주면 피부가 보드라워져요,1
480,"가격이 저렴하면서도 다용도로 사용할 수 있는 토너입니다.
양이 많아서 닥토로 아낌없이 쓸 수 있고 미스트로도 좋아요.",1
481,몇년째 쓰는거에용ㅎ 저는 피부가 정말 예민해서 팩도 못하는 피부인데 이건 자극적이지 않아 스킨팩으로 사용한답니다!,1
482,저렴한가격에좋은제품빠른배송감사합니다.,1
483,"무난하게 닦토할때 쓰려고 샀어요! 큰 장점도 단점도 없는게 특징이에요. 큰 용량에 저렴한 가격이라em> 막쓰기
좋아요 ㅎ",1
484,원래 사용하던 제품이예요 계속 오프라인에서 사다가 이번에 온라인 찾아서 사게 됐어요 ㅎㅎ 편하게 쓰기 좋은 제품입니다,1
485,"용량이 커서 막쓰기 좋습니다

화장솜 팩할때도 부담이 없어요",1
486,"원래 사용하던제품이라 좋아요
6년째 쓰는중..ㅎ",1
487,하또무기 없으면 안되요 필수품 예요.,1
488,"촉촉하고 대용량
확실히 촉촉하졋어요",1
489,3개구매했어요 항상 쓰는 제품입니다,1
490,용량크고 저렴해서 매번구매합니당,1
491,매번 쓰는거에요 좋아요! 순해요~,1
492,늘 쓰던거에요 촉촉하고 좋아요,1
493,두통째 쓰고있어요 굳 굳 👍,1
494,만족하며 잘 쓰고 있습니다,1
495,일본에서 쓰던거 잘샀어요,1
496,완전 저렴하게 구매했네요,1
497,저렴하게 잘 쓰고 있어요,1
498,좋어요 한번 써볼려고요,1
499,"피부 갸 좋아집니다.
이것만 쓰는거같네여 ㅋㅋㅋ",1
500,배송도 빠르고 대용량이라서 촵촵쓰기 좋습니다. 가끔은 화장솜 적셔 쓰는데 좋습니다.,1
501,"빠른 배송 감사합니다~
항상 쓰던거예요. 올리브*에서 사다가 여기가 훨 저렴하네요! 잘쓰겠습니다~",1
502,화장품을 잘못사용해서 피부가 뒤집어진적이 없는 피부타입인데 이제품도 무난하게 사용가능했으며 가격대비 용량도 많고 사용감이 괜찮은것같습니다. 만족해요,1
503,"오자마자 지금 처음 사용해봐서 효과는 앞으로 지켜봐야할 일이지만, 좋은 수많은 평 믿고 구매했습니당^^ 잘 쓰겠습니다!!",1
504,처음에 제가 쓰다가 아버지 스킨이 똑 떨어졌을때 일단 새로 살때까지 사용하라고 드렸는데 이걸 사용해 본 후 이것만 찾으시네요 ㅎㅎㅎ,1
505,배송이 엄청 빠르네요,1
506,"넘~~순해서 뭔 효능이 있는지는...
걍 닦아내는용도로 쓰고있음",1
507,대용량에 저자극수분토너 미스트처럼써도좋더라구요,1
508,제 피부에 잘 맞는거 같아서 잘 쓰고 있어요,1
509,"늘 마넌씩 주고 산 상품인데 저렴하게 사서 넘 좋아요

쟁여두고 쓰고 싶은 상품이에요",1
510,스킨은 이 제품만 사용할 정도로 좋습니다,1
511,항상 재구매하게 되는 제품입니다. 최고,1
512,싸고 완전 좋음 고민하지 말고 사셈,1
513,가성비 최고.. 팍팍써도 여유로워,1
514,끈적거리지않고 깔끔해서 좋아요 건조하지않을땐 요것만 써도 산뜻해요,1
515,안전하게 빠르게 잘 봤습니다,1
516,여전히 잘 사용하고 있습니다,1
517,배송 빨라요~~~~순하고 좋아요,1
518,당일배송이라 너무 좋아요 :),1
519,만족하면서 사용하고있어요!,1
520,항상상ㅎㅇ하는제품조아용,1
521,닥토로 쓰기 좋은것 같아요,1
522,늘사용하는 제품이에요ㅎ,1
523,저희집은 온식구모두사용해요 온몸에처벅처벅~향없고 보습력좋고,1
524,항상쓰던제품입니다ㅋㅋ,1
525,배송도 빠르고 만족,1
526,즐겨 쓰는 제품이네요.각질층까지 수분이 공급된다는 말에 혹해서 구입한 후 쓰고 있는데 건조함이 개선 되는듯하여 계속 써 보려고 합니다.,1
527,"스킨용량이 커서 닦아 내는 용도로 많이사용해요
건조할때는 2-3번정도 연달아 사용하는거같아요
가격대비 제품도 순해서 좋구요!
많이건조하신분들은 그냥 닦아내는시킨정도로 생각하시는게좋아요! 물같은질감이니까요!",1
528,상품과배송 모두 매우매우 만족합니다,1
529,항상 사용하던 제품이어서 또 구매했어요. 믿고 쓰는 하또무기. 제 인생 스킨이에요!!!,1
530,배송 ㅁ바르고 좋아요,1
531,동생이 줘서 쓰다가 넘괜찬아서 요번에 구매했어요 가격도 품질도 대박,1
532,추천받아 써봤는데 트러블은 없구 가격대비 무난하게 쓰기 좋아요,1
533,배송도 빠르고 늘 쓰는건라 너무 좋아요~,1
534,닦토할 때 써요 가볍게 사용하기 좋아요,1
535,좋아요~~몇통째 쓰는지 모르겠어요,1
536,매번 쓰는 제품이에요 만족합니당,1
537,상품 잘 받았어요 감사합니다 ~~~,1
538,항상쓰던거라구매했어요좋아요,1
539,미스트처럼 뿌리기에 좋습니다,1
540,하또무기 옛날부터쓰던거에용,1
541,"노즐도 있고,가격도 착하고.",1
542,항상 잘쓰고있는 제품,1
543,"늘 쓰고 있는 상품이예요
기름기없이 촉촉하게
가볍게 바르기 좋아서
제 피부에 딱이예요",1
544,2번째 주문해요!!,1
545,수부지 필수템!.좁쌀 나시는분들 특히 여름에 강추합니당 ㅎㅎ 시원하게 해서 뿌려주심 진정되고 좋아요 몇년째쓰는중 ㅎㅎ,1
546,rnt,1
547,대용량이라 항상 구매하서 애용하는 제품이예요~~~ 배송도 총알배송이네요,1
548,"아주 만족합니다
재구매입니다",1
549,"가볍게 쓰기 좋아요!
가격도 착하고 꾸준히 사용하는 제품입니다.
건조해서 트러블 나는 피부타입에 추천드려요 다른제품은 흡수되고 또 바르길 반복하면 밀림현상(때처럼 밀림) 있어서 안바르게되었는데 이 제품은 밀림현상 없어요.
그래서 꾸준히 쓰게 되더라고요.

가볍게 쓰기 좋아요!
가격도
조해서 트러블 나는 피부타입에 추천드려요 다른제품은 흡수되고 또 바르길 반복하면 밀림현상(때처럼 밀림) 있어서 안바르게되었는데 이 제품은 밀림현상 없어요.
그래서 꾸준히 쓰게 되더라고요.

가볍게 쓰기 좋아요!
가격도 착하고 꾸준히 사용하는 제품입니다.
건조해서 트러블 나는 피부타입에 추천드려요 다른제품은 흡수되고 또 바르길 반복하면 밀림현상(때처럼 밀림) 있어서 안바르게되었는데 이 제품은 밀림현상 없어요.
그래서 꾸준히 쓰게 되더라고요.

가볍게 쓰기 좋아요!
가격도 착하고 꾸준히 사용하는 제품입니다.
건조해서 트러블 나는 피부타입에 추천드려요 다른제품은 흡수되고 또 바르길 반복하면 밀림현상(때처럼 밀림) 있어서 안바르게되었는데 이 제품은 밀림현상 없어요.
그래서 꾸준히 쓰게 되더라고요.",1
550,늘 잘 쓰는 제품입니다 지성피부에 가볍게 보습하기에 이만한게 없어요,1
551,수분크림만 쓰다가 이번에 스킨도 쓰보니 촉촉하고 좋아요,1
552,예전에 한참 쓰다가 다시 구매해봤어요,1
553,무난하게 꾸준히 사용하고 있어요,1
554,항상 사용하던거라 다 쓰기전에 구입합니다. 용량이 많고 진하지 않아 막 쓰기 좋습니다. 수고하세요,1
555,항상 만족하며 잘 쓰고 있습니디,1
556,"배송빠르고,싸게잘샀어요^^",1
557,빠른 배송 감사드려요^^,1
558,전에는 보습력이 무지 좋았는데 이번에 산건 좀 덜 한느낌인것같은데 느낌상이겠죠? 불매시작해서 구매 안햇었다가 닦토 이만한걸 가격대비 찾기 힘들어 다시 구매하게됫어요! 무향에 순해서 사용합니다.,1
559,감사히 잘쓰겠습니다,1
560,순해서 좋아요,1
561,매번 구매합니다. 감사합니다,1
562,늘 쓰던제품이라 고민없이 주문했습니다! 늘 공병까지 같이 주시니 꼭 여기서 구매하게되요 ㅎㅎㅎ 감사합니다,1
563,저희는 이 제품 몇번째 재구매인지도 모르겠어요:-) 가볍게 잘 스며들어 여름겨울 할것없이 늘 이것만 사용하네요~ 여름엔 가볍게 발리는게 최고인것같아요!!!,1
564,"촉촉하고 부드럽습니다
너무 좋고 가격에비해 좋습니다",1
565,윗부분만 뽁뽁이 포장을 안 해서 플라스틱 포장지를 뜯지도 않았는데 화장품이 쏟아졌습니다.발등을 찌었어요.그것 빼고는 만족합니다.,1
566,용량이커서 좋아요 큰 장점은 모르겠고... 큰 단점이 없어서 사용중이예요!,1
567,"안써봐서 몰라요
예전에 유명해서 샀는데
요즘엔 하또무기 잘 안쓰는듯..??",1
568,"혹시나 했는데 역시나 본품 왔어요

최저가도 6천원때 인데 싸게 잘샀어요 ㅋㅋ



엄청 빨리 왔어요 ㅋㅋ 감사합니다",1
569,빠른배송에 주기적으로 구매하고있습니다ㅎ,1
570,항상 쓰는 제품이라 만족합니다 ㅎ,1
571,배송도 빨리오고 좋네염!!,1
572,좋아요 가성비 최고에요,1
573,정말 저렴하게 잘 구입했습니다. 제품이나 배송 상태 모두 완벽합니다.,1
574,매번 구매해서 사용하고 있어요~~ 묽고 순하고 닦토용으로 사용하기 아주 좋아요~~끈적임도 없어서 좋아요~~ 산뜻해요~~흡수력도 좋아요~ 자극도 없고 피부결 정돈에도 아주 좋아요~,1
575,"아무렇게 쓰기 참 좋은 제품! 딱히 뭐가 나지도 않고, 토너로 딱이에요. 차갑게 해서 짧게 토너팩 해주기 정말 좋음",1
576,"항상쓰는건데요
세수하고 화장솜으로 한번 닦아내는 용도로 사용중이에요~",1
577,일본에서 써보고 계속 사용중입니다.가성비가 아주 좋고 트러블이 없어요,1
578,"온가족이 사용하는 수분스킨이예요
피부에 닿으면 엄청 흡수가좋아 피부가 쫀쫀해지는걸 느낍니다
너무좋아요",1
579,예전에 사용했던 제품이라 재구매합니다 스프레이 노즐이 있어 사용이 편할거 같네요 가격도 훨씬 저렴하네요,1
580,학생인 딸아이가 가장 좋아하고 만족스러워하는 화장수입니다. 만족감이 매우 높아요,1
581,저렴한 가격으로 좋은 제품을 잘 구매했어요.,1
582,"매번 쓰던 제품
양많고 싸서 조아요",1
583,꾸준하게 이 제품만사용합니다,1
584,"가성비가 좋아요
감사합니아",1
585,좋아요좋아요 또 구매할게요 좋아요 좋아서 또구매할게요,1
586,드라마틱한 변화는 잘 모르겠지만 계속 트러블없이 쓰고 있는 제품이라 주문했어요~닦토로 사용 중인데 닦고나면 안색이 맑아지는 느낌이예요,1
587,저렴하고 양도 많아서 너무 좋아요~ 일본거라는게 좀 걸리지만.... 크게 트러불이나 안맞는것 없어서 사용중입니다~,1
588,배송도 빠르고 포장도 꼼꼼하게 잘왔어요 쓰던 제품인데 세일하길래 또 샀네요,1
589,예전부터 쓰던제품인데 가성비 좋아서 계속 사용중이네요~많이 파세요~!,1
590,이전부터 계속 쓰고있던터라 제품자체는 언제나 매우 만족입니다!,1
591,"늘 스킨케어 기초로 3년째 쓰고 있는데 악건성들에겐 강추합니다.
저는 솜에 묻혀서 쓰기보단 스프레이식으로 3번정도 보습 해주고 앰플이나 로션 바르는 편이예요! 4계절 내내 이 친구는 계속 씁니다. 강추!!",1
592,꾸준히 쟁여두고 쓰는 제품입니다~~~,1
593,스킨이 각질관리가 되고 참좋아용~,1
594,10통 넘게 쓰고 있어요 너무좋아용,1
595,저렴해서 좋아요. 정착하려고요.,1
596,무난하게 잘쓰고있눈 토너에요,1
597,제조일자가 19년 10월이네요,1
598,딱 원하던것이라 잘쓸게요,1
599,항상사용하던것 스프레이 포함되어있어서 사용하기좋고 편합니다,1
600,제가 주소를 잘못적어서 반송이 되었는데도 해결해주시려고친절히 응대해주시고 넘넘 감사합니다!!다음에도 또 주문할게여!! 약속드려요❤️☺️☺️,1
601,스프레이가 있어서 너무 편하게 잘 쓰고있어요!,1
602,"히또무기는 제품자체가 좋은 것 같습니다.
천연 곡물 성분이 들어있고,
양도 대용량이에요.
일본제품이지만 망설임없이 재구매했어요.",1
603,원래 쓰다가 다른걸로 바꿨는데 사시 써보니 좀 많이 건조해요 세네번은 두드려야 좀 괜찮아지는것같아요,1
604,맨날맨날이거만쓰고있어오!,1
605,굿배송빠르고 사은품 완전 편리,1
606,3년 유효기간판매시 날짜 표기는 기본일거 같네요. 좀 실망. 제품 자체는 좋아요.,1
607,"빠른배송
저렴하게 잘 받았어요^^
스킨은 대용량으로 팍팍 쓰기 부담없어 좋아요",1
608,배송도 엄청 빠르고 포장도 개별로 꼼꼼하게 와서 좋아요,1
609,스프레이가 있는걸로 찾게되어 쓰기 편하고 좋네요,1
610,신랑이 가벼운걸좋아해서 자주 사용합니다~^^,1
611,피부가담백하네요~^^끈적임없이좋아요^^,1
612,순해서 계속 쓰고있는 제품입니당,1
613,항상 구매하던 제품 좋아요!,1
614,싸게 사서 잘 이용했어요.,1
615,항상 잘쓰고 있어요,1
616,촉촉하고 좋아요!!!,1
617,이 스킨이 제일 좋은것같아요 스킨팩이랑 닦토로 잘 사용중이에요,1
618,좋아영.!..!.!.!,1
619,계속 쓰는 제품예요. 좋은제품 감사합니다.,1
620,배송도빠르고 흡수력좋앙ᆢㄷㅇ,1
621,싸게 잘 샀어요 또 행사 했으면 좋겠어요,1
622,항상 쓰던거라 유통기한도 넉넉하니 4개 주문했어요,1
623,항상 쓰는거라 여기서 또 주문했어요 :) 좋아요!,1
624,건조함이 사라지고 각질 제거도 도움이 됩니다.,1
625,택배도 문제 없이 도착했고 불량품도 없습니다,1
626,언제나 잘쓰고있습니다. 빠른배송도좋네요,1
627,항상쓰던거에요ㅎㅎ 또사러올께요^^,1
628,스킨팩으로 사용하가 좋아요,1
629,정착템이라 잘 쓰고있어요,1
630,이거넘좋아요!!! 배송은 3일정도 걸렸고 여기가 제일 싸서 여기서 삿어용,1
631,딸아이한데 잘 맞아요,1
632,잘받았습니다 좋아요,1
633,여름에 쓰기 좋아용!,1
634,"늘 사용하던거라 가장 저렴한 곳에서 주문했는데 배송도 빠르고 좋네요
스킨으로는 정말 더할나위 없는 아이에요.",1
635,배송도 빠르고 스틴 하나만 오는줄 알았는데 두개와서 좋았어요 그리고 미스트통도 주시고 반창하세요~,1
636,배송빠르고 좋은데 제조년월이 19년도 10이네요ㅜㅜ,1
637,동봉된 스프레이는 생각보다 쓰기 불편하네요. 하지만 스킨은 늘 사용하고 있고 좋습니다!,1
638,항상쓰던거예요 넉넉하게 쟁여두니 좋네요 다음에 또 살게요! 착한가격감사합니다~~,1
639,아주아주 만족하며 사용하고 있습니다. 감사합니다.,1
640,"데일리로 가볍게 막 쓰기 괜찮아요
스프레이도 저는 불량 없이 잘 분사되네요",1
641,너무너무 좋네요 쓰기도 편하고,1
642,올영에서삿다가 다써서 인터넷으로 또 재구매하는거에요 너무 좋어요,1
643,이 스킨만 6통 째인데 만족합니다 그냥 막 쓸 수 있어서 좋은거 같아요,1
644,"아직은 사용한지 얼마안되서 모르겠찌만
꾸준히 써보겠습니다. :)",1
645,"추운날씨에도 안전하게 빠른배송되었지만
2018년도 제품이네요ㅠ",1
646,아주 촉촉하고 이거 쓰고 화이트헤드 없어졌어요 가성비 갑,1
647,눈에 들어가도 안따가울정도로 순해서 좋아요,1
648,매번쓰는 제품이라 걱정없이 구매했습니다,1
649,늘 사용하는 제품이에요 촉촉하고 좋아요,1
650,항상 쓰던 제품 배송도 빠르고 좋아요,1
651,배송빠르고 별탈없이 잘쓰고잇어요!,1
652,3통째 쓰고 있어요 순하고 좋아요,1
653,대용량 저렴 순함 공병도 줌 굳뜨,1
654,"항상쓰던 제품인데 잘샀네요
배송도 빠르네요",1
655,항상 쓰는제품. 수시로 뿌려요,1
656,늘 시용하는 제품입니다,1
657,순해서 사용하고 있어요,1
658,늘쓰던제품요 배송도굿,1
659,늘쓰는제품 ! 잘쓸게여,1
660,좋습니다 가성비 최고,1
661,저는넘뮤젛어요^^ㅎㅎ,1
662,항상쓰는건데 좋아요,1
663,항상 좋습니다!!!,1
664,약간 복합적이랄까.. 그런 피부인데 이 제품에서 모찌모찌 어쩌구로 비슷한거 갈아탔다가 트러블 폭탄 맞아서 다시 돌아왔습니다.. 이틀 쓰고 좀 진정 됐네요!,1
665,좋아요~좋아요~좋아요~매번 재구매하는 제품이예요~ 순하고 자극도 없어서 좋아요~,1
666,"지성피부용이긴한데 이건 거의 물이랑 다르지 않은듯
유분이 많이 없어서인지 바르면 그냥 날라가는 느낌
물바른것 같음",1
667,"아직 사용 전이긴 한데, 완전 저렴한 가격에 용량도 많고

율무의 효능을 믿고 주문했어요.",1
