,content,ans
314,"지성이라 전 끈적이는걸 싫어하고ㅋ
적당히 매끄러운게.. 좋아요",1
315,제품 괜찮아서 가지고 다니며 쓰려고 하나 더 구입해 어요~,1
316,항상사용하는제품인데할인해서저렴하게구매햇어요,1
317,마몽드 스킨 늘 쓰던제품이라 좋으네요.듬뿍 발라요,1
318,어머니께서 가격대비 품질 만족하시며 사용하세요,1
319,계속 사용하던 제품입니다 트러블도없고 좋아요,1
320,겨울이라 넘 건조해서 샘플 써보구 좋아서 구매,1
321,항상 사용하는 제품이에요. 빠른 배송 좋아요.,1
322,로션만 사용하다가 스킨도 하나 구매합니다.,1
323,무난한 제품입니다 가격이 착해서 샀네요,1
324,항상 쓰는것 인데 언제나 만족합니다,1
325,"촉촉하고 부드러워요.
보습도 좋아요",1
326,촉촉하고건조함없어서좋아요,1
327,향이 강한것 외에는 만족해요,1
328,좋아여ㅠ항사유쓰던거라서,1
329,순해서 이제품만 씁니다ㅡ,1
330,쓰던 제품이라 만족합니다,1
331,촉촉하고 넘 좋네요 ㅎㅎ,1
332,건조 하지 않습니다 .,1
333,잘쓰고있습니다~~~,1
334,아주좋아요. 제형은 살짝 존득 그런데 끈적이지 않아요,1
335,"좋은 제품 및 빠른 배송에 고맙습니다.
함께 사은품도 많이 주셔서 감사드립니다.",1
336,흡수도좋고향도좋습니다,1
337,항상쓰던거라서 믿고씁니다~ 촉촉하고 자극없어서 좋아요,1
338,좋은 가격으로 구입하고 샘플까지 챙겨줘서 감사합니다.,1
339,"건성, 40대이상, 겨울에 좋은 제품임. 걸죽한 액체임",1
340,쓰던상품 재구매입니다. 싸게 잘샀네요,1
341,피부가 많이 건조한편인데 촉촉하네요,1
342,촉촉하니 겨울에바르기 딱좋습니다,1
343,예전부터 계속 쓰던 상품이예요.,1
344,잘받았어요...가성비 좋습니다..,1
345,샘플^^ 이 들어 있어 더 좋아요.,1
346,배송 빠르게 잘 도착했습니다,1
347,항상쓰던제품이여서 좋아요,1
348,"샘플 좋네요
마음에 들어요",1
349,좋은값에 잘 구매했습니다,1
350,사용감 촉촉하고 좋아요,1
351,좋은물건,1
352,산뜻해요,1
353,"이니ㅅ프리 그린티 라인 미ㅅ 개똥쑥 다 얼굴 따갑고 트러블 나는데 마몽드 세라마이드는 괜찮더라구요 이번만 3통째 쓰는 중입니다.
수부지에 민감성 이예요 ㅠㅠㅠ",1
354,촉촉하구 발림성도 좋습니다 ㅎ 무엇보다 촉촉하다는걸 말씀드리고 싶네용 ㅎ,1
355,"제 나이 50중반인데 바로 스며들고 향도 좋아요.여름이면 끈적임없이 가볍겠고, 지금은 촉촉하지않아서 얼른 로션 발라야해요.",1
356,좋아용ㅋㅋ 늘쓰던 제품이라서ㅋㅋㅋ저렴하게 구매했어용ㅋ,1
357,스킨 괜찮은거 같네요.우선 은은한 플로랄향에 마니 끈적이지않고 괜찮은거같아요,1
358,"항상 쓰는거라서 이번에도 구매했어요
흡수 잘 돼고, 유분끼가 충분해서 건성에 잘 맞아요",1
359,굳,1
360,배송빠르고 상품에 만족합니다 적극추천합니다,1
361,건성이라 겨울에 쓰기좋아요. 가격대비 샘플도 주고 오래 쓰겠어요.,1
362,"아직 서랍에 처박아놨으나
그냥 너낌은 아주 좋을것 같아요",1
363,여러가지 주문했는데 제대로 온 사은품이 하나도 없네요.,1
364,늘쓰던 찾던중 발견하구 샀네요 선물 도주시고 감사해요,1
365,건성이라 콧물제형 스킨이 좋아요.,1
366,가을이라 건조해서 쓰는데 좋네요~,1
367,"건성 피부입니다. 원래 쓰던 거래 재주문 했어요!
무난하게 사용하기 좋습니다",1
368,"제품이촉촉하고 좋아요
진합니다",1
369,저렴하게 잘샀어요 스킨좋네요,1
370,좋아요~~~^^~~~~~~~~~~~~~~~~~~~~~~~~~~~,1
371,항상 써오던거라 싸고 좋아요,1
372,쓰던제품싸게구입감사합니다,1
373,보습스킨으로 좋은것 같아요,1
374,꾸준히 애용하는 제품입니다,1
375,흡수잘되고 촉촉하고 좋아요,1
376,"대학생 딸이 좋아해 아모레 브랜드 메니아
믿고구매하는 마몽드 좋아요.",1
377,순하게 요즘같은 날씨에 쓰,1
378,상품이 무난 합니다 좋아요,1
379,순한 제품. 촉촉하고 좋음.,1
380,보습이 잘 되는 것 같아요,1
381,어머니가 만족하세요~~^^,1
382,잘 받았어요,1
383,감사합니다,1
384,항상 쓰고 있는 제품이에요 이번엔 친정어머니께서 구입해달라고해서 구입했는데 어머니께도 잘 맞을거라고 기대해봅니다,1
385,빠른배송샘플 많이 챙겨주심기한 본품23년 샘플22년,1
386,"본품은 좋은것같아요
ㅡㅡ증정품으로 구성된 스킨병 중간마개가 되어있지 않아서
후룩ㅡㅡ쏟아졌어요ㅠ 좀더 신경써주시길",1
387,저렴하니 듬뿍듬뿍 잘 쓰고 있어요~,1
388,가격대비 촉촉하니 조아요 n번째 사용중이라서 믿고 구매했어요 로션보단 스킨이 더 좋은 것 같아요,1
389,"어머니가 쓰시는 상품입니다
매번 이 스킨만 사용하세요
싸게 잘 구입했고, 배송도 빨랐습니다",1
390,묽은 토너보다 점성이 있는 이제품을 선호하여 꾸준히 사용하고 있는 제품입니다. 무엇보다 가성비 좋고 건조한 피부에 괜찮아요,1
391,"항상 쓰는 제품이에요.
겨울에도 촉촉하고 좋습니다.",1
392,좋은 제품 저렴하게 잘샀고 쌤플도 여럿 있네요.,1
393,"항상 쓰는 제품. 이제까지 잘 사서 쓰고 있어요,",1
394,처음 사본건데 좋은거 같아요 잘쓰겠습니다^^,1
395,처음 구매해봤는데 순하고 좋습니다~,1
396,좋습니다. 이것만 써요. 싸고좋아요,1
397,항상 쓰는 스킨이라 좋아요,1
398,가격도 좋고 촉촉해서 좋아요,1
399,잘받맜어요,1
400,"어머니 선물용으로 구매했는데 전에꺼는 단종되고 무궁화로 업그레이드 됐나봐요
향이 약간 다르긴한데 그거말곤 뭐...똑같다고 하시네요
어머니께서 만족하세요",1
401,잘 받았습니다 단골 입니다 감사드려요~~~~~~~~~!!,1
402,매번 이용하는 제품이고요 가격도 여기가 젤 좋은듯 해요 수고하세요,1
403,샘플을 써봤는데 저에게 잘 맞는거 같아서 구입하게 되었습니다~ 앞으로 꾸준히 이용할거 같아요~^^,1
404,겨울이라 건조한 피부에 세라마이드 성분이 좋대서주문했어요.,1
405,당일배송..엄청 빠르네요..순하고 촉촉하고 가격대비 넘 좋은 제품,1
406,원래 자주 사용하는 제품인데 유통기한 넉넉히 잘 왔어요,1
407,늘 쓰는 제품이에요 촉촉하고 향도 순해서 좋아요,1
408,부담스럽지않고 너무좋네요. 깔끔하고 좋아요,1
409,상품평보고 주문합니다 구성이 너무 좋네이,1
410,항상 쓰던 제품 좋은 가격에 구매잘햇어요,1
411,은은한 향도 좋고 흡수력도 좋네요~,1
412,끈적임없네요 향 은은한게 좋아요,1
413,촉촉함이 오래 지속되어서 좋아요,1
414,배송빠르고 샘플도 만빵입니다,1
415,항상 사용하는 제품이예요.,1
416,가격할인이 되어서 좋아요,1
417,배송 빠르게 잘 받았어요~,1
418,저렴하게 구입했어요,1
419,좋아요좋아요좋아요 ㄱ,1
420,재구매입니다,1
421,"좋아요 늘쓰던 제품 사은품도 받고 좋아요 우선 깔끔 포장이 마음에 들어요 박스 테이프 종이로 붙여 있어서 뜯기도 편하고 화장품도 종이로 감싸서 보내주시고 감사합니다, 많이파세요",1
422,"저렴한 가격에 잘 구입했어요.
마몽드 예전에는 이름알아주는 화장품이였는데,
피부에 잘 맞아요.",1
423,"Thanks, fast delivery and good quality products!!",1
424,항상쓰는거라만족합니다.촉촉하고수분감도있고금방흡수되어만족합니다.,1
425,빠른 배송에 매우 감사합니다,1
426,지인한테 추천받아 구매했는데 촉촉하고 좋아요! 가성비 갑이에용👍,1
427,"늘 쓰던제품인데 갈아탔다가 다시 구매했어요
보습력이 좋아서 만족합니다
샘플도 잘 받았어요~",1
428,이번엔 가격이 더좋네요 잘 이용합니다 샘플까지요,1
429,"항상쓰는거라샀어요
배송빠르고 저렴하게 샀네용ㅎ",1
430,촉촉하고 농도가 좀 있어서 겨울에 쓰기 좋아요,1
431,"들고 다니면서 막 써도 부담없고 촉촉해요.
강추",1
432,좋을거라 믿어요~ 다쓰면 재구매 할께요^^,1
433,좋아요 촉촉해요 건성피부에 강추입니다,1
434,"얇고 예민한 피부라 화장품 고르기 까다로운데 세라마이드 성분이 제 피부에 잘 맞는지 트러블 없고 촉촉해요. 다만, 묽은 스킨이 아니라 잘 안나와요, 로션처럼 펌프용기면 더 편할 듯 합니다~",1
435,매번 쓰는 제품이라 믿고 주문해요,1
436,가성비 좋아요 감사합니다,1
437,"가격착하고 향도좋네요.

굿",1
438,항상 잘 쓰고 있습니다,1
439,촉촉 최고에요옹ㅎㅎ,1
440,좋아요좋아요좋아요좋아요좋아요좋아요,1
441,"아모레 화장품중 마몽드는 잘 애용하는 브랜드인데 아주 싸게 퀄리티있는 제품을 잘 샀어요 ,,정말 좋아요",1
442,"가성비 너무 좋게 구입했네요.

빠른 배송 감사합니다.",1
443,는 사용하는 제품입니다감사합니다,1
444,샘플도 많이 챙겨 주셔서 감사합니다유통기한도 길어서 좋아요,1
445,순하고 촉촉하고 맘에 듭니다,1
446,좋아요 조항요 좋아요 좋아요 조항요,1
447,"여러번 재구매 했어요
스킨을 많이 쓰거든요
좋아요",1
448,서비스도 주시고 감사합니다 촉촉해서 좋아요~^^,1
449,배송이 빠르고 써보니까 예전부터 믿고 쓰는 브랜드 역시 이름값하네요 ㅎㅎㅎ 롭스에 가서 사는거보다 훨씬싸구 클렌징 끼워주신것두 너무 감사해요 ^^,1
450,스펀지에 묻혀서 화장하면 촉촉해요,1
451,좋아요^^ 다음에 또 재구매 할게요^^,1
452,가격도 대비 넘 좋아서 계속쓰고 있어요. 적은양 으로도 피부 촉촉해서 좋아요,1
453,너무 묽지 않고 촉촉하고 좋네요,1
454,이 가격에 이 품질. 넘 조아요,1
455,빠른 배송 매우 만족합니다,1
456,촉촉해여샘플도좋구여,1
457,써보고 재구매할게요,1
458,매일 쓰고 있어요,1
459,좋아요 뚜껑이 돌려서 열고닫는거라 귀찮게 되어있지만 스킨은 촉촉하고 좋아요,1
460,에멀전이랑 스킨이랑 세트로 사서 잘 쓰고 있어요. 가끔 스킨만 바르고 에멀전 대신 알로에 바를때가 있는데 산뜻하고 좋아요. 유분이 없는 동생은 크림을 바르기도 하구요. 만족입니다.,1
461,가격이 착해서 두개구입했어요 배송까지4일젱도 걸린것같아요 발림이 산뜻해서 가볍고 좋습니다~굿굿,1
462,세안후 화장 지우는 용도로 편하게 쓸수있는 토너로 구입했어요,1
463,촉촉하고 부드러워요 늘 사용하던 거라 만족하며 쓰고있어요,1
464,"촉촉, 끈적이지않고 순해서 늘 사용하는 제품입니다",1
465,촉촉하고 부드럽게 가벼운 느낌으로 흡수력이 좋아요,1
466,샘플 써보고 촉촉하니 좋아서 구매했습니다,1
467,스킨은신랑이랑같이쓰는데좋다고하네요,1
468,할인도 마니돼고 조아요 5개 삿어요,1
469,잘쓰고있습니다..재구매할게용,1
470,수고하셨습니다 번창하세요,1
471,쓰던거라 싸게삿네요,1
472,배송은 추석지나서인지 조금 늦었지만 포장상태는 정말 맘에 들고 샘플도 고맙게 넣어 주시고 계속 쓰던 제품이라 잘 쓰도록 할께요,1
473,항상 쓰던거에요 촉촉하고 유지력이 좋아요 ㅋ 가성비 최고그여 사은품도 좋아요 ㅋㅋ 폼클 꽤 크네요 ㅋ 잘쓸게요,1
474,좋아요 배송도 빠르고 좋아요,1
475,아직 사용전인데 전에 마몽드 스킨 만족 했기 때문에 이 제품도 좋을 것이라 믿어요,1
476,배송도 빠르고 쿠폰 사용해서 싸게 구입했네요. 품질도 좋아요.,1
477,샘플도 많이 주셨네요 스킨향은은하고 촉촉합니다,1
478,세안후 피부정돈하려고 저렴한 스킨주문했어요,1
479,두번째 구매해서 사용중인데 ㅎㅎ 너무 좋아요!,1
480,항상쓰는건데 적립금도쓰고 아주싸게샀어요~^^,1
481,"쓰던거라 믿고 쓰고 있어요
가성비 좋아요",1
482,가성비 좋아요 제가 늘 쓰는 싱픔입니다,1
483,부모님선물해드렸는데 좋아하십니다,1
484,"엄마가 마몽드 제품을 좋아해요~
지복합성 피부가 사용하기 좋은 제품이에여^^!
사용감이 가벼워요^^!",1
485,향도 좋고 싸게 구매해서 좋아요,1
486,항상 써왔던거라 싸고 좋아요,1
487,저렴하게 샀어요 스킨 좋아요,1
488,좋고 배송빠르고 포장잘되요,1
489,가격도 저렴하고 촉촉해요.,1
490,제가항상쓰는거라 좋아요~,1
491,좋아요 마음에 들어요~,1
492,건성피부에 좋아요,1
493,배송빠르고 좋아요!! 물건도 좋아요,1
494,여전히 만족합니다~앞으로도 이제품만 쓸거 같아요 만족만족~~,1
495,마몽드는 품종이 자꾸 없어지거나 값이 올라 당황할 때가 많은데 이 제품은 지속되면 좋겠네요~~,1
496,많이 건조한 편이라 두번세번씩 바르는 편인데 이건 한번만 발라도 촉촉하고 좋네요~,1
497,굿^^,1
498,순해서 또 구매해서 씁니다 좋아욤!,1
499,좋아요좋아요좋아요좋아요,1
500,건성 피부로 화장품 고를 때 신경을 쓰는데 세수하고 바르면촉촉하고 향도 좋고 마음에 듭니다.재구매의사가 있습니다,1
501,"가격 부담없이 팍팍쓰기 좋아요
콧물제형에 촉촉해요",1
502,부모님애정템으로 구입했어요안전배송감사,1
503,쫀쫀해서 악건성이 쓰기엔 너무 좋습니다,1
504,매번쓰는건데 촉촉하고 저렴하게 샀어요,1
505,"무난해서 좋아요
향도 보습도 적당",1
506,예전 쓰든거 오랜만에 구매,1
507,닦토대신 쓰고있어요,1
508,"여러 상품을 써봤지만 마몽드 스킨이 가장 좋더라구요.
유수분도 적당하고 향도 강하지 않고 트러블 나지 않아서 계속 사용하고 있습니다.",1
509,순하고 향도 좋아서 늘 사용하고 있어요,1
510,상품 잘 받았어요 세일할때 저렴하게 구입했네요 수고하세요~,1
511,몇년째 쓰고있는 제품입니다.가성비 최고입니다.다쓰고나면 또구매할 예정입니다,1
512,항상 쓰는 제품이예요 ~ 촉촉하고 좋아요 :),1
513,처음 써봤는데 촉촉하고 향기도 좋아요,1
514,사용해봤던 제품.저렴해서 미리 구매함,1
515,"촉촉하고 부드럽고
향까지 좋아요",1
516,순한 스킨. 향도좋아요 잘 쓸게요,1
517,가격도 무난하고 양도 많아요.,1
518,좋은 제품 싸게 구매했네요,1
519,순하고 촉촉하니 괜찮아요,1
520,넘 늦게 올려 죄송합니다.,1
521,스킨이 촉촉하니 좋아요,1
522,가성비 좋아서 구매해요,1
523,잘맞았으면 좋겠네요.,1
524,향도좋고 감사합니다,1
525,"늘 쓰던 제품인데 가격이 싸게 나왔길래 사봤어요.
배송도 빠르고 할인받으니 가격도 좋네요
바르면 세라마이드 특유의 보습감이 느껴집니다",1
526,"마몽드 이 제품 오랫동안 사용하고 있어요.
너무 묽지않아서 저는 좋더라구요.
변하지 말고 이 상태로 오래오래 나와주었으면 좋겠습니다.",1
527,마몽드 최애 넘 좋아요 여두름피부에도 유일하게 자극없고 촉촉한 화장품 샘플 넘 많아서 행벅했어여 ㅋㅋ,1
528,배송 빠르네요 싸게삿어요,1
529,친정엄마가 쓰시는 제품입니다~ 꾸준히 사고 있어요~,1
530,아모레제품은 늘 믿고써요가성비 최고입니다,1
531,좋습니다 감사합니다 히,1
532,겨울에 쓰면 좋을 정도로 촉촉해요,1
533,가격보다 상품이 좋아보여요~~,1
534,배송개빠름 진심 하루만에옴,1
535,항상 이용하는 제품이예요,1
536,아직 사용전인데 좋겠죠~,1
537,만족합니다 아주좋아요,1
538,잘받았어요 많이파세요,1
539,우연히 세라마이드 스킨 소프너 샘플 써보고 너무 좋아서 선크림이랑 같이 싸게 구매했는데 포장도 완벽하고배송도 원래 9/2 이었는데 더 빠르게 왔어요!무엇보다도 샘플이 후덜덜하네여..ㅎㅎㅎ 잘 쓰겠습니다!!,1
540,싸게 잘 구입했습니다.,1
541,"꼼꼼한포장, 빠른배송",1
542,가격이 착해서 구입~~,1
543,감사합니다;ㅣ,1
544,"고가화장품과 비교해도 손색없음.
늘 사용하는 제품~
한여름빼고 늘 사용하고있는데, 좋아요좋아",1
545,싸고 좋아요 싸고 좋아요,1
546,가격대비 무난하고 꾸준하게 사용하고 계십니다.,1
547,더운 날씨 빠른배송감사합니다,1
548,크림이랑 같이 구매해서 사용하고 있어요! 저한테 찰떡이에요,1
549,품질 좋고 가격도 적당해서 애용하는 화장품임,1
550,가격 싸고 배송 빠르고 만족합니다,1
551,"촏촏촉
세라마이드라서 구매",1
552,촉촉해서 늘이것만써요,1
553,"계속 사용하던 제품이어서 믿고 사용해요
부드러운 느낌이 좋아요",1
554,제품 만족해요~~~,1
555,좋아요 좋아요 좋아요,1
556,만족만족 합니다,1
557,"늘 사용하는 제품, 여름엔 로션없이 하나만 발라도 촉촉함",1
558,끈적이지않고 산뜻한편 보습도 좋고 향도 무난합니다,1
559,엄마가 늘 쓰시던거예요 좋아하시네용ㅎㅎ,1
560,자주 쓰는제픔인데 괘찮아요,1
561,저렴하고 좋아요 촉촉해요,1
562,계속 재구매하고 있어요!,1
563,빠른 배송 좋습니다~~,1
564,가성비 최고입니다.,1
565,저렴히 잘 샀어요,1
566,항상 애용합니다,1
567,촉촉하고 좋아요 향도 은은하니 좋아요,1
568,"배송은 이틀만에 왔고
향은 거부감없는 무난한 향이예요
촉촉한편이고 샘플이 다양하게 와서 좋네용",1
569,촉촉하고 부드러운 피부결을 유지해줘요 뽀루지도 안나구요 제가 아무거나가 피부에 안맞는 체질이라서요,1
570,촉촉하고 좋아요 잘 사용하고 있어요~!,1
571,쓰던 화장품이라 재구매합니다. 가격도 저려하고 배송도 빨라서 좋아요,1
572,잘받았습니다. 감사합니다.,1
573,딸아이가 늘 쓰던거라 만족합니다.항상 구매하던 제품이예요.,1
574,"쓰던거 다써가서 다른거 사면서 같이 구입했어요.
가격도 저렴하고 촉촉하고 순해서 좋아요.",1
575,계속 사용하는제품입니다. 좋아용~,1
576,세수하고 촉촉하게 바르기 좋아요,1
577,촉촉하고 트러블로 안나고 좋아요,1
578,샘플도 많이 챙겨주고 좋아요^^,1
579,빠른 배송에 매우 만족합니다,1
580,무난하게 쓰기좋은 토너에요,1
581,순하고 촉촉하니 만족해요,1
582,좋아요 재구매할거예욘,1
583,촉촉하고 가성비좋아요,1
584,"가벼워서 쓰기 좋은거 같아요
늘 쓰던 제품이라 또 주문했어요
샘플을 엄청 챙겨주셨네요! 감사합니다:)",1
585,마몽드 로션 파랑이만 쓰다가 엄청난건성이라서 분홍이 써봤습니다. 유분이 더 많아서 흡수시키는데 오래걸리긴하지만 겨울에는 분홍이를 쓰면 더 좋을거같네요 여름엔 파랑이가 좋을거같구요,1
586,좋아요!!!!!이거 바르고 화장하면 화장 잘 먹는 느낌!!! 쫀쫀하니 저같은 지성피부에는 그닥 무겁지않고 적당히 촉촉해서 좋은거같아요 ㅎㅎㅎ,1
587,어머니께서 꾸준히 사용하시는 제품이라 무난해서 구입했어요,1
588,무난한 기초재품인거같습니다. 좋아요~!,1
589,좋아요ㅎㅎ 또 구매할 의사있어요!!,1
590,넘 잘쓰고있어요 많이파세여,1
591,엄마주문이예요 빨리왓네요,1
592,늘쓰던거에요 좋아욯ㅎㅎ,1
593,아내가항상쓰고있어요,1
594,좋아요좋아요좋아요좋아요좋아요좋아요,1
595,사용전이긴한데 세라마이드 크림이 좋아서 스킨도 구매. 좋으려니..해요~,1
596,쓰기도 편하고 발림성 수분감 다 좋다고 하세요,1
597,"빠른배송 감사하구요
스킨은 촉촉하니 좋습니다
향수는 생각보다 향이 진하지가 않은듯합니당....
기대치에 못미쳐 쪼금 서운~~
그래도 자주 뿌리면 되겠죠???
^^
잘 써볼께요!!감사합니다~~",1
598,좋습니다 역시 믿을만하고 싸게 샀어요,1
599,사용하니까 피부 트러블이 안나요,1
600,향이 은은하고 촉촉한거 같아요,1
601,너무 잘사용하고 있습니다 ㅎㅎ,1
602,"모이스처 스킨 2개 구입했습니다.
건성용으로 구입했는데 새로 리뉴얼되서 모이스처 라는 말은 없어졌네요..
잘못 배송된줄알았는데.. 그게 아니라서 다행이네요",1
603,저렴한가격에 구매했어요,1
604,늘 쓰던 제품 만족합니다,1
605,아주 좋아요 강추합니다,1
606,세라마이드스킨 좋아요,1
607,"16일 주문하구 19일에 받았어요. 물보다는 점성이 있는형태의 스킨이구요, 유통기한이 23년 1월까지로 길어요. 무엇보다 최신제조제품이라 좋네요. 사진에 보이는 구성품 다 왔어요.",1
608,계속 쓰는 제품인데 저렴하게 잘 구매했어요! 빠른 배송 감사합니다,1
609,택배상자가 많이 파손되어 도착했는데 물건은 이상없습니다,1
610,"저렴한 가격
피부에 순하게 드며드는게 좋아요",1
611,친구소개로 구입했는데 촉촉하고 좋아요,1
612,"왜 다들 좋아하는지 알겠음
촉촉 습습 ♡",1
613,착한가격에 순하고 촉촉해서 좋아요.,1
614,항상 사용하는제품 잘받았읍니다,1
615,좋아요 항상 애용중인제품입니다,1
616,싸게 잘산거 같고 배송도 빨라요,1
617,인생템 몇년째쓰는중이에용,1
618,매번 이제품 사용 합니다.,1
619,모든면에서 만족합니다.,1
620,배송만족합니다.상품만족합니다.,1
621,아이랑 같이 쓰는데 얼굴에도 잘 맞고 가격도 좋아서 막 쓰기에도 좋아요,1
622,"가성비 좋은 제품이예요. 촉촉하고 진한 느낌, 아뭏든 좋아요. 잘 쓰고 있습니다.",1
623,"촉촉해요. 남편과 같이 쓰고 있어요:) 남자들도 촉촉하게 쓸 수 있습니다~
3통째 쓰고 있어요!!",1
624,촉촉하고 좋아요! 향도 부담스럽지 않게 은은하고 끈적임도 없고요. 역시 마몽드! 용량도 넉넉합니다.,1
625,쓰시던 제품이요 다 쓰셔서 선물로 보내드렸어옹,1
626,"잘 사용중입니다!
다쓰면 또 구매할게요.",1
627,쿠폰 사용해서 잘 산것 같아요,1
628,건성에 잘 맞을것 같아요,1
629,마몽드라인 좋아요오~^^,1
630,좋아요 감사합니다.,1
631,만족한상품입니다..항상쓰는재품입니다.,1
632,계속 쓰던제품이고 다 떨어져서 주문했는데 가격도 저렴하고 배송도 엄청 빠르네요~~!,1
633,촉촉하고좋아요 저에게 잘맞아요,1
634,"받자마자 발라보니 순하고 가격도 괜찮은 것같아요!
더 써보고 좋으면 계속 구매할게요.",1
635,"시어머니가 늘 애용하시는 스킨 로션이네요^^
똑 떨어져서 잔뜩구매했어요^^",1
636,아주 오랜전에 사용하다가 순한제품 찾다가 다시 사용하고 있습니다,1
637,"마몽드 스킨로션 쓴지 20년 된거같은데
좋아요",1
638,스킨 로션 둘다 좋아요~ 늘 쓰고 있어요~^^,1
639,전에 쓰던 로즈가 더 좋은거 같아요~~,1
640,마몽드 아주아주 좋아요,1
641,빠른 배송과 퀄리티에 만족합니다.,1
642,배송도빠르고재품도 좋아요,1
643,엄마가 매번쓰는거에요,1
644,"정성스런선물포장이랑 마스크팩에샘플까지 기분좋게잘받았어요^^
친구가써보고추천해줘서 샀는데 가성비좋은거같아요~^^",1
645,예전에도 사용해보고 가격대비 괜찮은것 같아서 재구매해서 쓰고 있습니다,1
646,가격좋고 품질좋고 샘플까지~~,1
647,"흡수가 잘되서 앞으로 더워져도 쓰기 좋을거 같애요
맘에드네요",1
648,유분기가 좀 느껴지는 액체여서 상쾌한 느낌은 덜해요,1
649,"매번 쓰던 화장품이라
여기서 저렴하게 주문했어요",1
650,어머니가 이것맛쓰셔서 항상 사드리고있습니다,1
651,아직 쓰진 않았지만 평이 좋아 구입했어요~,1
652,저렴하게 잘샀어요 엄마가 좋아하십니다,1
653,다른곳보다가격이저렴해서좋아요,1
654,용량도 많고 와이프가 좋다하네요,1
655,엄청 촉촉합니다~ 잘쓰고 있어요,1
656,열톰넘게 쓰는중 인생템입니다,1
657,좋은제품 저렴하게 이용합니다,1
658,아주 만족합니다 번창하세요,1
659,5년째 구매 중입니다. 최고,1
660,항상 믿고 쓰는 제품,1
661,괜찮아요,1
662,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,1
663,보습력이 좋아서사용중인 제품입니다정말 저렴하게 잘 구매했네요정품인듯하고사용기한도 아직 많이 남아있는 최근제조일자제품으로 보내주셔서 감사합니다끈적임이 없어서 좋아요만족합니다,1
664,배송 빠르네요저렴한가격에 잘 샀어요,1
665,굿,1
666,잘 받았습니다. 당장 쓸 게 아니어서... 유통기한이 2023년 3월까지라 좋아요.,1
667,아주좋아요! 만족스럽네요 하지만 모이스처 빠진 사진으로 업뎃해주세요!,1
668,배송도 빠르고 제품 사용 기간도 길어서 좋습니다.,1
669,맑은 제형은 안구요 약간 세럼같은 제형인데 무난한거 같아요 가성비는 굿입니다,1
670,마몽드 모이스처 소프트 만족합니다,1
671,촉촉하고 사우나서 막쓰기 좋아욤~~,1
672,순하고 부드러운 촉촉함이 좋아요,1
673,항상 사용하는 제품이라 좋아요~~,1
674,촉촉하고 끈적이지 않아 좋아요~,1
675,매번 쓰던건데 싸게 잘 샀어요~,1
676,가성비짱입니다 완전좋아요,1
677,효과가 좋았으면 좋겠네요^^,1
678,항상사용하는거에요좋아요,1
679,배송도 빠르고 맘에드네요,1
680,부드럽고 촉촉해서 좋아요,1
681,항상 쓰는 스킨이라 구매,1
682,항상 쓰던거에요 좋아요,1
683,초보습이라 너무 좋아요,1
684,예전보다 더 좋아졌어요,1
685,가격대비만족합니다ㆍ,1
686,향도 좋고 산뜻하네요.,1
687,배송도 빠르고 좋아요,1
688,조ㅗ아요~~만족~~,1
689,잘 벋았습니다,1
690,항상 애용하는 제품입니다 대단히 감사합니다,1
691,저렴해서 뜸뿍하게 촉촉하게 잘 쓰고 있습니다..,1
692,가격성능대비정말최상입니다지복합인데여름빼고다사용가능해요이가격에이런퀄리티라니.. 얼굴이진짜촉촉합니다두세번바르고바로크림바르는데크림흡수도잘되고얼굴도촉촉하고정말최고!!,1
693,민감성피부인데 트러블도 안나고 부드럽고 촉촉해요 이제품으로 두번째 사용하고 있습니다,1
694,감사하므니다 좋아요 좋아오ㅡ,1
695,"아무래도 토너를 많이 사용하다보니 기초 세트와 함께 토너는 하나 추가 구매했어요.
친정 부모님 쓰시라고 보내드렸는데 잘 사용하고 계시네요?",1
696,아직 써보지는 않아서 좋은지 잘모르겠는데 향도 갠찮고 좋을것 같아요,1
697,완전 촉촉해용 싸게 잘샀어용 재구매의향 확실히 있음요~,1
698,은은한 향과 얼굴이 금방 촉촉해지는 느낌이 좋아요.,1
699,최저가로 사서 넘 좋아요! 또 구입하러올게용,1
700,아주 좋아용~ 만족합니다~ 또 구매할게요,1
701,가격대비 좋아요 닥토로 쓰기 짱,1
702,늘쓰던제품이라서 구매햇어요,1
703,항상쓰고있어요 너무 좋아요,1
704,아주좋아요 많이파세요,1
705,배송 빠르고 좋아요,1
706,배송 빨라요  배송 빨라요  배송 빨라요,1
707,조아요조아요조아요조아,1
708,정확한 배송 감사합니다,1
709,몇십년을 기초화장품은 아모레만 씁니다. 그만큼만족스럽기 때문이지요.,1
710,마몽드 꾸준히 사용하는데 쓰기 좋아요.. 피부에 딱 맞는것 같아요..약간 건성에 가까운데 사용감이 촉촉하고 좋습니다.. 꾸준히 나가는데는 다 이유가 있는듯요.,1
711,향기가 과하지 않고 적당한 점도가 있어서 좋고 바르면 촉촉해져서 계속 이 제품만 쓰고 있어요.,1
712,샘플 써보고 구매했는데 끈적하지 않고 촉촉해서 좋네요~,1
713,"순하고 좋아서 아들하고 함께쓰고 있어요!!
만족하는 제품이라 재구매해서 쓰려합니당~~^^",1
714,"늘~사용하는 제품입니다 가성비좋고
품질도 좋아요",1
